chrom	start	end	chrom2	start2	end2	count	resolution
chr8	127470000	127480000	chr8	127800000	127810000	2	10000
chr8	127470000	127480000	chr8	127810000	127820000	1	10000
chr8	127470000	127480000	chr8	127820000	127830000	1	10000
chr8	127470000	127480000	chr8	127830000	127840000	1	10000
chr8	127470000	127480000	chr8	127840000	127850000	2	10000
chr8	127470000	127480000	chr8	127850000	127860000	1	10000
chr8	127470000	127480000	chr8	127860000	127870000	1	10000
chr8	127470000	127480000	chr8	127870000	127880000	1	10000
chr8	127470000	127480000	chr8	127880000	127890000	1	10000
chr8	127470000	127480000	chr8	127890000	127900000	1	10000
chr8	127470000	127480000	chr8	127900000	127910000	1	10000
chr8	127470000	127480000	chr8	127910000	127920000	1	10000
chr8	127470000	127480000	chr8	127920000	127930000	1	10000
chr8	127470000	127480000	chr8	127930000	127940000	1	10000
chr8	127470000	127480000	chr8	127940000	127950000	1	10000
chr8	127470000	127480000	chr8	127950000	127960000	1	10000
chr8	127470000	127480000	chr8	127960000	127970000	1	10000
chr8	127470000	127480000	chr8	127970000	127980000	1	10000
chr8	127470000	127480000	chr8	127980000	127990000	1	10000
chr8	127470000	127480000	chr8	127990000	128000000	1	10000
chr8	127470000	127480000	chr8	128000000	128010000	1	10000
chr8	127470000	127480000	chr8	128010000	128020000	1	10000
chr8	127470000	127480000	chr8	128020000	128030000	1	10000
chr8	127470000	127480000	chr8	128030000	128040000	1	10000
chr8	127470000	127480000	chr8	128040000	128050000	1	10000
chr8	127470000	127480000	chr8	128050000	128060000	1	10000
chr8	127470000	127480000	chr8	128060000	128070000	1	10000
chr8	127470000	127480000	chr8	128070000	128080000	1	10000
chr8	127470000	127480000	chr8	128080000	128090000	1	10000
chr8	127470000	127480000	chr8	128090000	128100000	1	10000
chr8	127470000	127480000	chr8	128100000	128110000	1	10000
chr8	127470000	127480000	chr8	128120000	128130000	1	10000
chr8	127470000	127480000	chr8	128140000	128150000	1	10000
chr8	127470000	127480000	chr8	128160000	128170000	1	10000
chr8	127470000	127480000	chr8	128170000	128180000	1	10000
chr8	127470000	127480000	chr8	128180000	128190000	1	10000
chr8	127470000	127480000	chr8	128200000	128210000	1	10000
chr8	127470000	127480000	chr8	128220000	128230000	1	10000
chr8	127470000	127480000	chr8	128240000	128250000	1	10000
chr8	127480000	127490000	chr8	127480000	127490000	878	10000
chr8	127480000	127490000	chr8	127490000	127500000	272	10000
chr8	127480000	127490000	chr8	127500000	127510000	132	10000
chr8	127480000	127490000	chr8	127510000	127520000	41	10000
chr8	127480000	127490000	chr8	127520000	127530000	25	10000
chr8	127480000	127490000	chr8	127530000	127540000	21	10000
chr8	127480000	127490000	chr8	127540000	127550000	19	10000
chr8	127480000	127490000	chr8	127550000	127560000	16	10000
chr8	127480000	127490000	chr8	127560000	127570000	12	10000
chr8	127480000	127490000	chr8	127570000	127580000	11	10000
chr8	127480000	127490000	chr8	127580000	127590000	9	10000
chr8	127480000	127490000	chr8	127590000	127600000	6	10000
chr8	127480000	127490000	chr8	127600000	127610000	5	10000
chr8	127480000	127490000	chr8	127610000	127620000	5	10000
chr8	127480000	127490000	chr8	127620000	127630000	5	10000
chr8	127480000	127490000	chr8	127630000	127640000	5	10000
chr8	127480000	127490000	chr8	127640000	127650000	5	10000
chr8	127480000	127490000	chr8	127650000	127660000	4	10000
chr8	127480000	127490000	chr8	127660000	127670000	4	10000
chr8	127480000	127490000	chr8	127670000	127680000	3	10000
chr8	127480000	127490000	chr8	127680000	127690000	3	10000
chr8	127480000	127490000	chr8	127690000	127700000	3	10000
chr8	127480000	127490000	chr8	127700000	127710000	3	10000
chr8	127480000	127490000	chr8	127710000	127720000	3	10000
chr8	127480000	127490000	chr8	127720000	127730000	2	10000
chr8	127480000	127490000	chr8	127730000	127740000	2	10000
chr8	127480000	127490000	chr8	127740000	127750000	2	10000
chr8	127480000	127490000	chr8	127750000	127760000	2	10000
chr8	127480000	127490000	chr8	127760000	127770000	2	10000
chr8	127480000	127490000	chr8	127770000	127780000	2	10000
chr8	127480000	127490000	chr8	127780000	127790000	1	10000
chr8	127480000	127490000	chr8	127790000	127800000	2	10000
chr8	127480000	127490000	chr8	127800000	127810000	1	10000
chr8	127480000	127490000	chr8	127810000	127820000	2	10000
chr8	127480000	127490000	chr8	127820000	127830000	1	10000
chr8	127480000	127490000	chr8	127830000	127840000	1	10000
chr8	127480000	127490000	chr8	127840000	127850000	1	10000
chr8	127480000	127490000	chr8	127850000	127860000	1	10000
chr8	127480000	127490000	chr8	127860000	127870000	1	10000
chr8	127480000	127490000	chr8	127870000	127880000	1	10000
chr8	127480000	127490000	chr8	127880000	127890000	1	10000
chr8	127480000	127490000	chr8	127890000	127900000	1	10000
chr8	127480000	127490000	chr8	127900000	127910000	1	10000
chr8	127480000	127490000	chr8	127910000	127920000	1	10000
chr8	127480000	127490000	chr8	127920000	127930000	1	10000
chr8	127480000	127490000	chr8	127930000	127940000	1	10000
chr8	127480000	127490000	chr8	127940000	127950000	1	10000
chr8	127480000	127490000	chr8	127950000	127960000	1	10000
chr8	127480000	127490000	chr8	127960000	127970000	1	10000
chr8	127480000	127490000	chr8	127970000	127980000	1	10000
chr8	127480000	127490000	chr8	127980000	127990000	1	10000
chr8	127480000	127490000	chr8	127990000	128000000	1	10000
chr8	127480000	127490000	chr8	128000000	128010000	1	10000
chr8	127480000	127490000	chr8	128010000	128020000	1	10000
chr8	127480000	127490000	chr8	128020000	128030000	1	10000
chr8	127480000	127490000	chr8	128030000	128040000	1	10000
chr8	127480000	127490000	chr8	128040000	128050000	1	10000
chr8	127480000	127490000	chr8	128050000	128060000	1	10000
chr8	127480000	127490000	chr8	128060000	128070000	1	10000
chr8	127480000	127490000	chr8	128070000	128080000	1	10000
chr8	127480000	127490000	chr8	128080000	128090000	1	10000
chr8	127480000	127490000	chr8	128090000	128100000	1	10000
chr8	127480000	127490000	chr8	128110000	128120000	1	10000
chr8	127480000	127490000	chr8	128120000	128130000	1	10000
chr8	127480000	127490000	chr8	128130000	128140000	1	10000
chr8	127480000	127490000	chr8	128140000	128150000	1	10000
chr8	127480000	127490000	chr8	128150000	128160000	1	10000
chr8	127480000	127490000	chr8	128160000	128170000	1	10000
chr8	127480000	127490000	chr8	128180000	128190000	1	10000
chr8	127480000	127490000	chr8	128220000	128230000	1	10000
chr8	127490000	127500000	chr8	127490000	127500000	678	10000
chr8	127490000	127500000	chr8	127500000	127510000	261	10000
chr8	127490000	127500000	chr8	127510000	127520000	66	10000
chr8	127490000	127500000	chr8	127520000	127530000	38	10000
chr8	127490000	127500000	chr8	127530000	127540000	22	10000
chr8	127490000	127500000	chr8	127540000	127550000	19	10000
chr8	127490000	127500000	chr8	127550000	127560000	16	10000
chr8	127490000	127500000	chr8	127560000	127570000	11	10000
chr8	127490000	127500000	chr8	127570000	127580000	11	10000
chr8	127490000	127500000	chr8	127580000	127590000	10	10000
chr8	127490000	127500000	chr8	127590000	127600000	8	10000
chr8	127490000	127500000	chr8	127600000	127610000	7	10000
chr8	127490000	127500000	chr8	127610000	127620000	5	10000
chr8	127490000	127500000	chr8	127620000	127630000	5	10000
chr8	127490000	127500000	chr8	127630000	127640000	5	10000
chr8	127490000	127500000	chr8	127640000	127650000	4	10000
chr8	127490000	127500000	chr8	127650000	127660000	3	10000
chr8	127490000	127500000	chr8	127660000	127670000	4	10000
chr8	127490000	127500000	chr8	127670000	127680000	3	10000
chr8	127490000	127500000	chr8	127680000	127690000	3	10000
chr8	127490000	127500000	chr8	127690000	127700000	3	10000
chr8	127490000	127500000	chr8	127700000	127710000	3	10000
chr8	127490000	127500000	chr8	127710000	127720000	2	10000
chr8	127490000	127500000	chr8	127720000	127730000	2	10000
chr8	127490000	127500000	chr8	127730000	127740000	3	10000
chr8	127490000	127500000	chr8	127740000	127750000	2	10000
chr8	127490000	127500000	chr8	127750000	127760000	2	10000
chr8	127490000	127500000	chr8	127760000	127770000	2	10000
chr8	127490000	127500000	chr8	127770000	127780000	2	10000
chr8	127490000	127500000	chr8	127780000	127790000	1	10000
chr8	127490000	127500000	chr8	127790000	127800000	2	10000
chr8	127490000	127500000	chr8	127800000	127810000	1	10000
chr8	127490000	127500000	chr8	127810000	127820000	2	10000
chr8	127490000	127500000	chr8	127820000	127830000	2	10000
chr8	127490000	127500000	chr8	127830000	127840000	2	10000
chr8	127490000	127500000	chr8	127840000	127850000	1	10000
chr8	127490000	127500000	chr8	127850000	127860000	2	10000
chr8	127490000	127500000	chr8	127860000	127870000	1	10000
chr8	127490000	127500000	chr8	127870000	127880000	1	10000
chr8	127490000	127500000	chr8	127880000	127890000	1	10000
chr8	127490000	127500000	chr8	127890000	127900000	1	10000
chr8	127490000	127500000	chr8	127900000	127910000	1	10000
chr8	127490000	127500000	chr8	127910000	127920000	1	10000
chr8	127490000	127500000	chr8	127920000	127930000	1	10000
chr8	127490000	127500000	chr8	127930000	127940000	1	10000
chr8	127490000	127500000	chr8	127940000	127950000	1	10000
chr8	127490000	127500000	chr8	127950000	127960000	1	10000
chr8	127490000	127500000	chr8	127960000	127970000	1	10000
chr8	127490000	127500000	chr8	127970000	127980000	1	10000
chr8	127490000	127500000	chr8	127980000	127990000	1	10000
chr8	127490000	127500000	chr8	127990000	128000000	1	10000
chr8	127490000	127500000	chr8	128000000	128010000	1	10000
chr8	127490000	127500000	chr8	128010000	128020000	1	10000
chr8	127490000	127500000	chr8	128020000	128030000	1	10000
chr8	127490000	127500000	chr8	128030000	128040000	1	10000
chr8	127490000	127500000	chr8	128040000	128050000	1	10000
chr8	127490000	127500000	chr8	128050000	128060000	1	10000
chr8	127490000	127500000	chr8	128060000	128070000	1	10000
chr8	127490000	127500000	chr8	128070000	128080000	1	10000
chr8	127490000	127500000	chr8	128080000	128090000	1	10000
chr8	127490000	127500000	chr8	128090000	128100000	1	10000
chr8	127490000	127500000	chr8	128100000	128110000	1	10000
chr8	127490000	127500000	chr8	128110000	128120000	1	10000
chr8	127490000	127500000	chr8	128120000	128130000	1	10000
chr8	127490000	127500000	chr8	128130000	128140000	1	10000
chr8	127490000	127500000	chr8	128140000	128150000	1	10000
chr8	127490000	127500000	chr8	128150000	128160000	1	10000
chr8	127490000	127500000	chr8	128170000	128180000	1	10000
chr8	127490000	127500000	chr8	128180000	128190000	1	10000
chr8	127490000	127500000	chr8	128210000	128220000	1	10000
chr8	127490000	127500000	chr8	128230000	128240000	1	10000
chr8	127490000	127500000	chr8	128260000	128270000	1	10000
chr8	127490000	127500000	chr8	128270000	128280000	1	10000
chr8	127500000	127510000	chr8	127500000	127510000	773	10000
chr8	127500000	127510000	chr8	127510000	127520000	93	10000
chr8	127500000	127510000	chr8	127520000	127530000	65	10000
chr8	127500000	127510000	chr8	127530000	127540000	41	10000
chr8	127500000	127510000	chr8	127540000	127550000	27	10000
chr8	127500000	127510000	chr8	127550000	127560000	22	10000
chr8	127500000	127510000	chr8	127560000	127570000	17	10000
chr8	127500000	127510000	chr8	127570000	127580000	11	10000
chr8	127500000	127510000	chr8	127580000	127590000	13	10000
chr8	127500000	127510000	chr8	127590000	127600000	10	10000
chr8	127500000	127510000	chr8	127600000	127610000	8	10000
chr8	127500000	127510000	chr8	127610000	127620000	8	10000
chr8	127500000	127510000	chr8	127620000	127630000	7	10000
chr8	127500000	127510000	chr8	127630000	127640000	7	10000
chr8	127500000	127510000	chr8	127640000	127650000	6	10000
chr8	127500000	127510000	chr8	127650000	127660000	5	10000
chr8	127500000	127510000	chr8	127660000	127670000	5	10000
chr8	127500000	127510000	chr8	127670000	127680000	4	10000
chr8	127500000	127510000	chr8	127680000	127690000	3	10000
chr8	127500000	127510000	chr8	127690000	127700000	3	10000
chr8	127500000	127510000	chr8	127700000	127710000	3	10000
chr8	127500000	127510000	chr8	127710000	127720000	2	10000
chr8	127500000	127510000	chr8	127720000	127730000	6	10000
chr8	127500000	127510000	chr8	127730000	127740000	5	10000
chr8	127500000	127510000	chr8	127740000	127750000	5	10000
chr8	127500000	127510000	chr8	127750000	127760000	2	10000
chr8	127500000	127510000	chr8	127760000	127770000	2	10000
chr8	127500000	127510000	chr8	127770000	127780000	2	10000
chr8	127500000	127510000	chr8	127780000	127790000	2	10000
chr8	127500000	127510000	chr8	127790000	127800000	2	10000
chr8	127500000	127510000	chr8	127800000	127810000	2	10000
chr8	127500000	127510000	chr8	127810000	127820000	2	10000
chr8	127500000	127510000	chr8	127820000	127830000	1	10000
chr8	127500000	127510000	chr8	127830000	127840000	2	10000
chr8	127500000	127510000	chr8	127840000	127850000	1	10000
chr8	127500000	127510000	chr8	127850000	127860000	1	10000
chr8	127500000	127510000	chr8	127860000	127870000	1	10000
chr8	127500000	127510000	chr8	127870000	127880000	1	10000
chr8	127500000	127510000	chr8	127880000	127890000	1	10000
chr8	127500000	127510000	chr8	127890000	127900000	1	10000
chr8	127500000	127510000	chr8	127900000	127910000	1	10000
chr8	127500000	127510000	chr8	127910000	127920000	1	10000
chr8	127500000	127510000	chr8	127920000	127930000	1	10000
chr8	127500000	127510000	chr8	127930000	127940000	1	10000
chr8	127500000	127510000	chr8	127940000	127950000	1	10000
chr8	127500000	127510000	chr8	127950000	127960000	1	10000
chr8	127500000	127510000	chr8	127960000	127970000	1	10000
chr8	127500000	127510000	chr8	127970000	127980000	1	10000
chr8	127500000	127510000	chr8	127980000	127990000	1	10000
chr8	127500000	127510000	chr8	127990000	128000000	1	10000
chr8	127500000	127510000	chr8	128000000	128010000	1	10000
chr8	127500000	127510000	chr8	128010000	128020000	1	10000
chr8	127500000	127510000	chr8	128020000	128030000	1	10000
chr8	127500000	127510000	chr8	128030000	128040000	1	10000
chr8	127500000	127510000	chr8	128040000	128050000	1	10000
chr8	127500000	127510000	chr8	128050000	128060000	1	10000
chr8	127500000	127510000	chr8	128060000	128070000	1	10000
chr8	127500000	127510000	chr8	128070000	128080000	1	10000
chr8	127500000	127510000	chr8	128080000	128090000	1	10000
chr8	127500000	127510000	chr8	128090000	128100000	1	10000
chr8	127500000	127510000	chr8	128100000	128110000	1	10000
chr8	127500000	127510000	chr8	128110000	128120000	1	10000
chr8	127500000	127510000	chr8	128120000	128130000	1	10000
chr8	127500000	127510000	chr8	128130000	128140000	1	10000
chr8	127500000	127510000	chr8	128140000	128150000	1	10000
chr8	127500000	127510000	chr8	128150000	128160000	1	10000
chr8	127500000	127510000	chr8	128180000	128190000	1	10000
chr8	127500000	127510000	chr8	128190000	128200000	1	10000
chr8	127500000	127510000	chr8	128200000	128210000	1	10000
chr8	127500000	127510000	chr8	128220000	128230000	1	10000
chr8	127500000	127510000	chr8	128270000	128280000	1	10000
chr8	127500000	127510000	chr8	128290000	128300000	1	10000
chr8	127510000	127520000	chr8	127510000	127520000	675	10000
chr8	127510000	127520000	chr8	127520000	127530000	293	10000
chr8	127510000	127520000	chr8	127530000	127540000	163	10000
chr8	127510000	127520000	chr8	127540000	127550000	100	10000
chr8	127510000	127520000	chr8	127550000	127560000	67	10000
chr8	127510000	127520000	chr8	127560000	127570000	56	10000
chr8	127510000	127520000	chr8	127570000	127580000	47	10000
chr8	127510000	127520000	chr8	127580000	127590000	30	10000
chr8	127510000	127520000	chr8	127590000	127600000	30	10000
chr8	127510000	127520000	chr8	127600000	127610000	25	10000
chr8	127510000	127520000	chr8	127610000	127620000	17	10000
chr8	127510000	127520000	chr8	127620000	127630000	20	10000
chr8	127510000	127520000	chr8	127630000	127640000	13	10000
chr8	127510000	127520000	chr8	127640000	127650000	15	10000
chr8	127510000	127520000	chr8	127650000	127660000	14	10000
chr8	127510000	127520000	chr8	127660000	127670000	12	10000
chr8	127510000	127520000	chr8	127670000	127680000	12	10000
chr8	127510000	127520000	chr8	127680000	127690000	9	10000
chr8	127510000	127520000	chr8	127690000	127700000	8	10000
chr8	127510000	127520000	chr8	127700000	127710000	8	10000
chr8	127510000	127520000	chr8	127710000	127720000	9	10000
chr8	127510000	127520000	chr8	127720000	127730000	17	10000
chr8	127510000	127520000	chr8	127730000	127740000	41	10000
chr8	127510000	127520000	chr8	127740000	127750000	17	10000
chr8	127510000	127520000	chr8	127750000	127760000	6	10000
chr8	127510000	127520000	chr8	127760000	127770000	6	10000
chr8	127510000	127520000	chr8	127770000	127780000	5	10000
chr8	127510000	127520000	chr8	127780000	127790000	5	10000
chr8	127510000	127520000	chr8	127790000	127800000	5	10000
chr8	127510000	127520000	chr8	127800000	127810000	5	10000
chr8	127510000	127520000	chr8	127810000	127820000	4	10000
chr8	127510000	127520000	chr8	127820000	127830000	4	10000
chr8	127510000	127520000	chr8	127830000	127840000	3	10000
chr8	127510000	127520000	chr8	127840000	127850000	4	10000
chr8	127510000	127520000	chr8	127850000	127860000	4	10000
chr8	127510000	127520000	chr8	127860000	127870000	4	10000
chr8	127510000	127520000	chr8	127870000	127880000	3	10000
chr8	127510000	127520000	chr8	127880000	127890000	3	10000
chr8	127510000	127520000	chr8	127890000	127900000	3	10000
