chrom	start	end	position	coverage	sample	gene_region
MN908947.3	26000	26200	26100	328.49	SAMPLE_15	ORF3a
MN908947.3	26200	26400	26300	2763.6	SAMPLE_15	E
MN908947.3	26400	26600	26500	4554.47	SAMPLE_15	intergenic
MN908947.3	26600	26800	26700	5664.53	SAMPLE_15	M
MN908947.3	26800	27000	26900	6192.23	SAMPLE_15	M
MN908947.3	27000	27200	27100	3160.77	SAMPLE_15	M
MN908947.3	27200	27400	27300	4359.0	SAMPLE_15	ORF6
MN908947.3	27400	27600	27500	3016.81	SAMPLE_15	ORF7a
MN908947.3	27600	27800	27700	27.29	SAMPLE_15	ORF7a
MN908947.3	27800	28000	27900	3240.69	SAMPLE_15	ORF8
MN908947.3	28000	28200	28100	5158.0	SAMPLE_15	ORF8
MN908947.3	28200	28400	28300	6702.0	SAMPLE_15	N
MN908947.3	28400	28600	28500	6765.91	SAMPLE_15	N
MN908947.3	28600	28800	28700	5053.14	SAMPLE_15	N
MN908947.3	28800	29000	28900	837.05	SAMPLE_15	N
MN908947.3	29000	29200	29100	4021.07	SAMPLE_15	N
MN908947.3	29200	29400	29300	4101.53	SAMPLE_15	N
MN908947.3	29400	29600	29500	3148.61	SAMPLE_15	N
MN908947.3	29600	29800	29700	4568.43	SAMPLE_15	3'UTR
MN908947.3	29800	29903	29851	1065.6	SAMPLE_15	3'UTR
MN908947.3	0	200	100	1488.9	SAMPLE_18	5'UTR
MN908947.3	200	400	300	3272.32	SAMPLE_18	ORF1ab
MN908947.3	400	600	500	5061.93	SAMPLE_18	ORF1ab
MN908947.3	600	800	700	6297.48	SAMPLE_18	ORF1ab
MN908947.3	800	1000	900	4374.18	SAMPLE_18	ORF1ab
MN908947.3	1000	1200	1100	3115.78	SAMPLE_18	ORF1ab
MN908947.3	1200	1400	1300	3276.55	SAMPLE_18	ORF1ab
MN908947.3	1400	1600	1500	2149.81	SAMPLE_18	ORF1ab
MN908947.3	1600	1800	1700	2657.25	SAMPLE_18	ORF1ab
MN908947.3	1800	2000	1900	3785.78	SAMPLE_18	ORF1ab
MN908947.3	2000	2200	2100	3729.65	SAMPLE_18	ORF1ab
MN908947.3	2200	2400	2300	3084.29	SAMPLE_18	ORF1ab
MN908947.3	2400	2600	2500	5021.73	SAMPLE_18	ORF1ab
MN908947.3	2600	2800	2700	4026.62	SAMPLE_18	ORF1ab
MN908947.3	2800	3000	2900	7095.53	SAMPLE_18	ORF1ab
MN908947.3	3000	3200	3100	6302.71	SAMPLE_18	ORF1ab
MN908947.3	3200	3400	3300	4034.2	SAMPLE_18	ORF1ab
MN908947.3	3400	3600	3500	3762.97	SAMPLE_18	ORF1ab
MN908947.3	3600	3800	3700	1874.92	SAMPLE_18	ORF1ab
MN908947.3	3800	4000	3900	4616.46	SAMPLE_18	ORF1ab
MN908947.3	4000	4200	4100	7579.01	SAMPLE_18	ORF1ab
MN908947.3	4200	4400	4300	9351.3	SAMPLE_18	ORF1ab
MN908947.3	4400	4600	4500	6872.09	SAMPLE_18	ORF1ab
MN908947.3	4600	4800	4700	5676.12	SAMPLE_18	ORF1ab
MN908947.3	4800	5000	4900	4564.84	SAMPLE_18	ORF1ab
MN908947.3	5000	5200	5100	1894.16	SAMPLE_18	ORF1ab
MN908947.3	5200	5400	5300	6018.63	SAMPLE_18	ORF1ab
MN908947.3	5400	5600	5500	7687.3	SAMPLE_18	ORF1ab
MN908947.3	5600	5800	5700	8331.42	SAMPLE_18	ORF1ab
MN908947.3	5800	6000	5900	4824.97	SAMPLE_18	ORF1ab
MN908947.3	6000	6200	6100	2771.02	SAMPLE_18	ORF1ab
MN908947.3	6200	6400	6300	15335.03	SAMPLE_18	ORF1ab
MN908947.3	6400	6600	6500	10185.77	SAMPLE_18	ORF1ab
MN908947.3	6600	6800	6700	5067.13	SAMPLE_18	ORF1ab
MN908947.3	6800	7000	6900	2658.17	SAMPLE_18	ORF1ab
MN908947.3	7000	7200	7100	4849.55	SAMPLE_18	ORF1ab
MN908947.3	7200	7400	7300	6405.93	SAMPLE_18	ORF1ab
MN908947.3	7400	7600	7500	7994.5	SAMPLE_18	ORF1ab
MN908947.3	7600	7800	7700	6629.9	SAMPLE_18	ORF1ab
MN908947.3	7800	8000	7900	5752.27	SAMPLE_18	ORF1ab
MN908947.3	8000	8200	8100	7045.01	SAMPLE_18	ORF1ab
MN908947.3	8200	8400	8300	6740.24	SAMPLE_18	ORF1ab
MN908947.3	8400	8600	8500	3708.38	SAMPLE_18	ORF1ab
MN908947.3	8600	8800	8700	5038.62	SAMPLE_18	ORF1ab
MN908947.3	8800	9000	8900	6422.84	SAMPLE_18	ORF1ab
MN908947.3	9000	9200	9100	5746.4	SAMPLE_18	ORF1ab
MN908947.3	9200	9400	9300	9361.82	SAMPLE_18	ORF1ab
MN908947.3	9400	9600	9500	13159.12	SAMPLE_18	ORF1ab
MN908947.3	9600	9800	9700	8386.57	SAMPLE_18	ORF1ab
MN908947.3	9800	10000	9900	4667.49	SAMPLE_18	ORF1ab
MN908947.3	10000	10200	10100	5675.81	SAMPLE_18	ORF1ab
MN908947.3	10200	10400	10300	4298.03	SAMPLE_18	ORF1ab
MN908947.3	10400	10600	10500	5690.35	SAMPLE_18	ORF1ab
MN908947.3	10600	10800	10700	9417.04	SAMPLE_18	ORF1ab
MN908947.3	10800	11000	10900	7933.68	SAMPLE_18	ORF1ab
MN908947.3	11000	11200	11100	8799.34	SAMPLE_18	ORF1ab
MN908947.3	11200	11400	11300	13711.37	SAMPLE_18	ORF1ab
MN908947.3	11400	11600	11500	8696.42	SAMPLE_18	ORF1ab
MN908947.3	11600	11800	11700	8735.78	SAMPLE_18	ORF1ab
MN908947.3	11800	12000	11900	6061.19	SAMPLE_18	ORF1ab
MN908947.3	12000	12200	12100	6883.98	SAMPLE_18	ORF1ab
MN908947.3	12200	12400	12300	7242.83	SAMPLE_18	ORF1ab
MN908947.3	12400	12600	12500	8430.79	SAMPLE_18	ORF1ab
MN908947.3	12600	12800	12700	9011.15	SAMPLE_18	ORF1ab
MN908947.3	12800	13000	12900	4926.61	SAMPLE_18	ORF1ab
MN908947.3	13000	13200	13100	15066.99	SAMPLE_18	ORF1ab
MN908947.3	13200	13400	13300	15719.13	SAMPLE_18	ORF1ab
MN908947.3	13400	13600	13500	6245.0	SAMPLE_18	ORF1ab
MN908947.3	13600	13800	13700	5603.56	SAMPLE_18	ORF1ab
MN908947.3	13800	14000	13900	5180.7	SAMPLE_18	ORF1ab
MN908947.3	14000	14200	14100	5487.64	SAMPLE_18	ORF1ab
MN908947.3	14200	14400	14300	4861.85	SAMPLE_18	ORF1ab
MN908947.3	14400	14600	14500	4265.23	SAMPLE_18	ORF1ab
MN908947.3	14600	14800	14700	6417.36	SAMPLE_18	ORF1ab
MN908947.3	14800	15000	14900	5082.87	SAMPLE_18	ORF1ab
MN908947.3	15000	15200	15100	1884.47	SAMPLE_18	ORF1ab
MN908947.3	15200	15400	15300	5768.52	SAMPLE_18	ORF1ab
MN908947.3	15400	15600	15500	6471.38	SAMPLE_18	ORF1ab
MN908947.3	15600	15800	15700	4657.01	SAMPLE_18	ORF1ab
MN908947.3	15800	16000	15900	7617.18	SAMPLE_18	ORF1ab
MN908947.3	16000	16200	16100	8540.34	SAMPLE_18	ORF1ab
MN908947.3	16200	16400	16300	4990.81	SAMPLE_18	ORF1ab
MN908947.3	16400	16600	16500	4904.65	SAMPLE_18	ORF1ab
MN908947.3	16600	16800	16700	5273.27	SAMPLE_18	ORF1ab
MN908947.3	16800	17000	16900	7797.73	SAMPLE_18	ORF1ab
MN908947.3	17000	17200	17100	12661.26	SAMPLE_18	ORF1ab
MN908947.3	17200	17400	17300	9256.18	SAMPLE_18	ORF1ab
MN908947.3	17400	17600	17500	5588.94	SAMPLE_18	ORF1ab
MN908947.3	17600	17800	17700	5453.57	SAMPLE_18	ORF1ab
MN908947.3	17800	18000	17900	4118.45	SAMPLE_18	ORF1ab
MN908947.3	18000	18200	18100	5861.48	SAMPLE_18	ORF1ab
MN908947.3	18200	18400	18300	5926.47	SAMPLE_18	ORF1ab
MN908947.3	18400	18600	18500	6969.19	SAMPLE_18	ORF1ab
MN908947.3	18600	18800	18700	8488.19	SAMPLE_18	ORF1ab
MN908947.3	18800	19000	18900	8257.37	SAMPLE_18	ORF1ab
MN908947.3	19000	19200	19100	4163.78	SAMPLE_18	ORF1ab
MN908947.3	19200	19400	19300	1658.56	SAMPLE_18	ORF1ab
MN908947.3	19400	19600	19500	295.11	SAMPLE_18	ORF1ab
MN908947.3	19600	19800	19700	4064.31	SAMPLE_18	ORF1ab
MN908947.3	19800	20000	19900	3737.72	SAMPLE_18	ORF1ab
MN908947.3	20000	20200	20100	1005.42	SAMPLE_18	ORF1ab
MN908947.3	20200	20400	20300	921.07	SAMPLE_18	ORF1ab
MN908947.3	20400	20600	20500	3651.76	SAMPLE_18	ORF1ab
MN908947.3	20600	20800	20700	4612.64	SAMPLE_18	ORF1ab
MN908947.3	20800	21000	20900	6933.3	SAMPLE_18	ORF1ab
MN908947.3	21000	21200	21100	3573.39	SAMPLE_18	ORF1ab
MN908947.3	21200	21400	21300	451.04	SAMPLE_18	ORF1ab
MN908947.3	21400	21600	21500	2026.84	SAMPLE_18	ORF1ab
MN908947.3	21600	21800	21700	4059.77	SAMPLE_18	S
MN908947.3	21800	22000	21900	2858.7	SAMPLE_18	S
MN908947.3	22000	22200	22100	2395.43	SAMPLE_18	S
MN908947.3	22200	22400	22300	1698.57	SAMPLE_18	S
MN908947.3	22400	22600	22500	1045.6	SAMPLE_18	S
MN908947.3	22600	22800	22700	2856.96	SAMPLE_18	S
MN908947.3	22800	23000	22900	2730.85	SAMPLE_18	S
MN908947.3	23000	23200	23100	3757.27	SAMPLE_18	S
MN908947.3	23200	23400	23300	5522.18	SAMPLE_18	S
MN908947.3	23400	23600	23500	6646.1	SAMPLE_18	S
MN908947.3	23600	23800	23700	2803.87	SAMPLE_18	S
MN908947.3	23800	24000	23900	2343.93	SAMPLE_18	S
MN908947.3	24000	24200	24100	3573.39	SAMPLE_18	S
MN908947.3	24200	24400	24300	4081.82	SAMPLE_18	S
MN908947.3	24400	24600	24500	3215.0	SAMPLE_18	S
MN908947.3	24600	24800	24700	5605.24	SAMPLE_18	S
MN908947.3	24800	25000	24900	5953.53	SAMPLE_18	S
MN908947.3	25000	25200	25100	8423.37	SAMPLE_18	S
MN908947.3	25200	25400	25300	8676.28	SAMPLE_18	S
MN908947.3	25400	25600	25500	2944.14	SAMPLE_18	ORF3a
MN908947.3	25600	25800	25700	8227.28	SAMPLE_18	ORF3a
MN908947.3	25800	26000	25900	7195.43	SAMPLE_18	ORF3a
MN908947.3	26000	26200	26100	3052.89	SAMPLE_18	ORF3a
MN908947.3	26200	26400	26300	4806.71	SAMPLE_18	E
MN908947.3	26400	26600	26500	4688.22	SAMPLE_18	intergenic
MN908947.3	26600	26800	26700	3728.58	SAMPLE_18	M
MN908947.3	26800	27000	26900	7017.72	SAMPLE_18	M
MN908947.3	27000	27200	27100	6114.39	SAMPLE_18	M
MN908947.3	27200	27400	27300	3092.49	SAMPLE_18	ORF6
MN908947.3	27400	27600	27500	2658.75	SAMPLE_18	ORF7a
MN908947.3	27600	27800	27700	727.73	SAMPLE_18	ORF7a
MN908947.3	27800	28000	27900	2801.19	SAMPLE_18	ORF8
MN908947.3	28000	28200	28100	3473.99	SAMPLE_18	ORF8
MN908947.3	28200	28400	28300	4626.57	SAMPLE_18	N
MN908947.3	28400	28600	28500	5244.66	SAMPLE_18	N
MN908947.3	28600	28800	28700	5140.44	SAMPLE_18	N
MN908947.3	28800	29000	28900	2717.36	SAMPLE_18	N
MN908947.3	29000	29200	29100	4048.97	SAMPLE_18	N
MN908947.3	29200	29400	29300	4623.23	SAMPLE_18	N
MN908947.3	29400	29600	29500	6086.26	SAMPLE_18	N
MN908947.3	29600	29800	29700	6061.63	SAMPLE_18	3'UTR
MN908947.3	29800	29903	29851	946.21	SAMPLE_18	3'UTR
MN908947.3	0	200	100	4840.99	SAMPLE_25	5'UTR
MN908947.3	200	400	300	8317.73	SAMPLE_25	ORF1ab
MN908947.3	400	600	500	5768.82	SAMPLE_25	ORF1ab
MN908947.3	600	800	700	8276.27	SAMPLE_25	ORF1ab
MN908947.3	800	1000	900	6364.36	SAMPLE_25	ORF1ab
MN908947.3	1000	1200	1100	6141.7	SAMPLE_25	ORF1ab
MN908947.3	1200	1400	1300	4106.32	SAMPLE_25	ORF1ab
MN908947.3	1400	1600	1500	300.24	SAMPLE_25	ORF1ab
MN908947.3	1600	1800	1700	1713.22	SAMPLE_25	ORF1ab
MN908947.3	1800	2000	1900	1334.73	SAMPLE_25	ORF1ab
MN908947.3	2000	2200	2100	82.32	SAMPLE_25	ORF1ab
MN908947.3	2200	2400	2300	1379.24	SAMPLE_25	ORF1ab
MN908947.3	2400	2600	2500	1593.58	SAMPLE_25	ORF1ab
MN908947.3	2600	2800	2700	13.89	SAMPLE_25	ORF1ab
MN908947.3	2800	3000	2900	3513.45	SAMPLE_25	ORF1ab
MN908947.3	3000	3200	3100	4430.78	SAMPLE_25	ORF1ab
MN908947.3	3200	3400	3300	5719.18	SAMPLE_25	ORF1ab
MN908947.3	3400	3600	3500	3878.9	SAMPLE_25	ORF1ab
MN908947.3	3600	3800	3700	214.49	SAMPLE_25	ORF1ab
MN908947.3	3800	4000	3900	631.37	SAMPLE_25	ORF1ab
MN908947.3	4000	4200	4100	3463.76	SAMPLE_25	ORF1ab
MN908947.3	4200	4400	4300	4057.64	SAMPLE_25	ORF1ab
MN908947.3	4400	4600	4500	274.37	SAMPLE_25	ORF1ab
MN908947.3	4600	4800	4700	1977.11	SAMPLE_25	ORF1ab
MN908947.3	4800	5000	4900	2258.59	SAMPLE_25	ORF1ab
MN908947.3	5000	5200	5100	145.36	SAMPLE_25	ORF1ab
MN908947.3	5200	5400	5300	3513.3	SAMPLE_25	ORF1ab
MN908947.3	5400	5600	5500	5503.0	SAMPLE_25	ORF1ab
MN908947.3	5600	5800	5700	6538.87	SAMPLE_25	ORF1ab
MN908947.3	5800	6000	5900	4089.0	SAMPLE_25	ORF1ab
MN908947.3	6000	6200	6100	2218.91	SAMPLE_25	ORF1ab
MN908947.3	6200	6400	6300	12284.2	SAMPLE_25	ORF1ab
MN908947.3	6400	6600	6500	9001.32	SAMPLE_25	ORF1ab
MN908947.3	6600	6800	6700	5112.64	SAMPLE_25	ORF1ab
MN908947.3	6800	7000	6900	1374.15	SAMPLE_25	ORF1ab
MN908947.3	7000	7200	7100	198.74	SAMPLE_25	ORF1ab
MN908947.3	7200	7400	7300	1597.75	SAMPLE_25	ORF1ab
MN908947.3	7400	7600	7500	4791.78	SAMPLE_25	ORF1ab
MN908947.3	7600	7800	7700	4140.09	SAMPLE_25	ORF1ab
MN908947.3	7800	8000	7900	4120.84	SAMPLE_25	ORF1ab
MN908947.3	8000	8200	8100	6516.68	SAMPLE_25	ORF1ab
MN908947.3	8200	8400	8300	4857.35	SAMPLE_25	ORF1ab
MN908947.3	8400	8600	8500	1445.47	SAMPLE_25	ORF1ab
MN908947.3	8600	8800	8700	551.97	SAMPLE_25	ORF1ab
MN908947.3	8800	9000	8900	3233.61	SAMPLE_25	ORF1ab
MN908947.3	9000	9200	9100	8115.37	SAMPLE_25	ORF1ab
MN908947.3	9200	9400	9300	2922.02	SAMPLE_25	ORF1ab
MN908947.3	9400	9600	9500	9727.66	SAMPLE_25	ORF1ab
MN908947.3	9600	9800	9700	14053.27	SAMPLE_25	ORF1ab
MN908947.3	9800	10000	9900	2255.79	SAMPLE_25	ORF1ab
MN908947.3	10000	10200	10100	2183.66	SAMPLE_25	ORF1ab
MN908947.3	10200	10400	10300	3077.6	SAMPLE_25	ORF1ab
MN908947.3	10400	10600	10500	3106.37	SAMPLE_25	ORF1ab
MN908947.3	10600	10800	10700	2535.42	SAMPLE_25	ORF1ab
MN908947.3	10800	11000	10900	830.6	SAMPLE_25	ORF1ab
MN908947.3	11000	11200	11100	4931.84	SAMPLE_25	ORF1ab
MN908947.3	11200	11400	11300	8557.65	SAMPLE_25	ORF1ab
MN908947.3	11400	11600	11500	3317.33	SAMPLE_25	ORF1ab
MN908947.3	11600	11800	11700	2094.55	SAMPLE_25	ORF1ab
MN908947.3	11800	12000	11900	5962.29	SAMPLE_25	ORF1ab
MN908947.3	12000	12200	12100	8276.45	SAMPLE_25	ORF1ab
MN908947.3	12200	12400	12300	4016.74	SAMPLE_25	ORF1ab
MN908947.3	12400	12600	12500	6215.63	SAMPLE_25	ORF1ab
MN908947.3	12600	12800	12700	7479.44	SAMPLE_25	ORF1ab
MN908947.3	12800	13000	12900	3933.37	SAMPLE_25	ORF1ab
MN908947.3	13000	13200	13100	22349.11	SAMPLE_25	ORF1ab
MN908947.3	13200	13400	13300	20869.79	SAMPLE_25	ORF1ab
MN908947.3	13400	13600	13500	354.43	SAMPLE_25	ORF1ab
MN908947.3	13600	13800	13700	404.87	SAMPLE_25	ORF1ab
MN908947.3	13800	14000	13900	1089.83	SAMPLE_25	ORF1ab
MN908947.3	14000	14200	14100	2670.12	SAMPLE_25	ORF1ab
MN908947.3	14200	14400	14300	5662.2	SAMPLE_25	ORF1ab
MN908947.3	14400	14600	14500	5878.08	SAMPLE_25	ORF1ab
MN908947.3	14600	14800	14700	4853.79	SAMPLE_25	ORF1ab
MN908947.3	14800	15000	14900	3301.72	SAMPLE_25	ORF1ab
MN908947.3	15000	15200	15100	515.41	SAMPLE_25	ORF1ab
MN908947.3	15200	15400	15300	1639.91	SAMPLE_25	ORF1ab
MN908947.3	15400	15600	15500	8352.01	SAMPLE_25	ORF1ab
MN908947.3	15600	15800	15700	11695.79	SAMPLE_25	ORF1ab
MN908947.3	15800	16000	15900	11095.69	SAMPLE_25	ORF1ab
MN908947.3	16000	16200	16100	8753.56	SAMPLE_25	ORF1ab
MN908947.3	16200	16400	16300	1067.36	SAMPLE_25	ORF1ab
MN908947.3	16400	16600	16500	944.15	SAMPLE_25	ORF1ab
MN908947.3	16600	16800	16700	1084.59	SAMPLE_25	ORF1ab
MN908947.3	16800	17000	16900	2926.51	SAMPLE_25	ORF1ab
MN908947.3	17000	17200	17100	16840.02	SAMPLE_25	ORF1ab
MN908947.3	17200	17400	17300	19690.37	SAMPLE_25	ORF1ab
MN908947.3	17400	17600	17500	6112.41	SAMPLE_25	ORF1ab
MN908947.3	17600	17800	17700	5765.45	SAMPLE_25	ORF1ab
MN908947.3	17800	18000	17900	5911.45	SAMPLE_25	ORF1ab
MN908947.3	18000	18200	18100	6863.45	SAMPLE_25	ORF1ab
MN908947.3	18200	18400	18300	7475.04	SAMPLE_25	ORF1ab
MN908947.3	18400	18600	18500	8740.14	SAMPLE_25	ORF1ab
MN908947.3	18600	18800	18700	11303.41	SAMPLE_25	ORF1ab
MN908947.3	18800	19000	18900	9011.9	SAMPLE_25	ORF1ab
MN908947.3	19000	19200	19100	2080.54	SAMPLE_25	ORF1ab
MN908947.3	19200	19400	19300	851.02	SAMPLE_25	ORF1ab
MN908947.3	19400	19600	19500	72.77	SAMPLE_25	ORF1ab
MN908947.3	19600	19800	19700	948.59	SAMPLE_25	ORF1ab
MN908947.3	19800	20000	19900	742.44	SAMPLE_25	ORF1ab
MN908947.3	20000	20200	20100	34.61	SAMPLE_25	ORF1ab
MN908947.3	20200	20400	20300	75.29	SAMPLE_25	ORF1ab
MN908947.3	20400	20600	20500	633.14	SAMPLE_25	ORF1ab
MN908947.3	20600	20800	20700	930.43	SAMPLE_25	ORF1ab
MN908947.3	20800	21000	20900	9510.73	SAMPLE_25	ORF1ab
MN908947.3	21000	21200	21100	5987.12	SAMPLE_25	ORF1ab
MN908947.3	21200	21400	21300	118.07	SAMPLE_25	ORF1ab
MN908947.3	21400	21600	21500	203.98	SAMPLE_25	ORF1ab
MN908947.3	21600	21800	21700	1993.87	SAMPLE_25	S
MN908947.3	21800	22000	21900	2046.46	SAMPLE_25	S
MN908947.3	22000	22200	22100	682.81	SAMPLE_25	S
MN908947.3	22200	22400	22300	403.57	SAMPLE_25	S
MN908947.3	22400	22600	22500	339.01	SAMPLE_25	S
MN908947.3	22600	22800	22700	912.86	SAMPLE_25	S
MN908947.3	22800	23000	22900	824.63	SAMPLE_25	S
MN908947.3	23000	23200	23100	3573.47	SAMPLE_25	S
MN908947.3	23200	23400	23300	11506.17	SAMPLE_25	S
MN908947.3	23400	23600	23500	10962.0	SAMPLE_25	S
MN908947.3	23600	23800	23700	2462.6	SAMPLE_25	S
MN908947.3	23800	24000	23900	663.01	SAMPLE_25	S
MN908947.3	24000	24200	24100	2053.74	SAMPLE_25	S
MN908947.3	24200	24400	24300	3230.7	SAMPLE_25	S
MN908947.3	24400	24600	24500	2919.57	SAMPLE_25	S
MN908947.3	24600	24800	24700	9045.65	SAMPLE_25	S
MN908947.3	24800	25000	24900	12559.15	SAMPLE_25	S
MN908947.3	25000	25200	25100	13888.76	SAMPLE_25	S
MN908947.3	25200	25400	25300	14406.35	SAMPLE_25	S
MN908947.3	25400	25600	25500	6876.36	SAMPLE_25	ORF3a
MN908947.3	25600	25800	25700	1946.64	SAMPLE_25	ORF3a
MN908947.3	25800	26000	25900	322.56	SAMPLE_25	ORF3a
MN908947.3	26000	26200	26100	41.28	SAMPLE_25	ORF3a
MN908947.3	26200	26400	26300	2259.33	SAMPLE_25	E
MN908947.3	26400	26600	26500	4426.54	SAMPLE_25	intergenic
MN908947.3	26600	26800	26700	7957.21	SAMPLE_25	M
MN908947.3	26800	27000	26900	7061.14	SAMPLE_25	M
MN908947.3	27000	27200	27100	2273.68	SAMPLE_25	M
MN908947.3	27200	27400	27300	2906.79	SAMPLE_25	ORF6
MN908947.3	27400	27600	27500	1974.57	SAMPLE_25	ORF7a
MN908947.3	27600	27800	27700	7.01	SAMPLE_25	ORF7a
MN908947.3	27800	28000	27900	2043.78	SAMPLE_25	ORF8
MN908947.3	28000	28200	28100	8643.56	SAMPLE_25	ORF8
MN908947.3	28200	28400	28300	11556.41	SAMPLE_25	N
MN908947.3	28400	28600	28500	12388.98	SAMPLE_25	N
MN908947.3	28600	28800	28700	8850.11	SAMPLE_25	N
MN908947.3	28800	29000	28900	468.84	SAMPLE_25	N
MN908947.3	29000	29200	29100	3211.51	SAMPLE_25	N
MN908947.3	29200	29400	29300	3261.98	SAMPLE_25	N
MN908947.3	29400	29600	29500	2370.11	SAMPLE_25	N
MN908947.3	29600	29800	29700	3808.53	SAMPLE_25	3'UTR
MN908947.3	29800	29903	29851	984.98	SAMPLE_25	3'UTR
MN908947.3	0	200	100	1106.99	SAMPLE_28	5'UTR
MN908947.3	200	400	300	2827.49	SAMPLE_28	ORF1ab
MN908947.3	400	600	500	5196.28	SAMPLE_28	ORF1ab
MN908947.3	600	800	700	6377.27	SAMPLE_28	ORF1ab
MN908947.3	800	1000	900	4114.06	SAMPLE_28	ORF1ab
MN908947.3	1000	1200	1100	3442.84	SAMPLE_28	ORF1ab
MN908947.3	1200	1400	1300	2928.74	SAMPLE_28	ORF1ab
MN908947.3	1400	1600	1500	1305.16	SAMPLE_28	ORF1ab
MN908947.3	1600	1800	1700	2538.98	SAMPLE_28	ORF1ab
MN908947.3	1800	2000	1900	2957.4	SAMPLE_28	ORF1ab
MN908947.3	2000	2200	2100	2129.57	SAMPLE_28	ORF1ab
MN908947.3	2200	2400	2300	2169.94	SAMPLE_28	ORF1ab
MN908947.3	2400	2600	2500	3422.66	SAMPLE_28	ORF1ab
MN908947.3	2600	2800	2700	1923.57	SAMPLE_28	ORF1ab
MN908947.3	2800	3000	2900	5899.0	SAMPLE_28	ORF1ab
MN908947.3	3000	3200	3100	5877.03	SAMPLE_28	ORF1ab
MN908947.3	3200	3400	3300	4275.16	SAMPLE_28	ORF1ab
MN908947.3	3400	3600	3500	3637.39	SAMPLE_28	ORF1ab
MN908947.3	3600	3800	3700	1555.49	SAMPLE_28	ORF1ab
MN908947.3	3800	4000	3900	4214.61	SAMPLE_28	ORF1ab
MN908947.3	4000	4200	4100	7255.95	SAMPLE_28	ORF1ab
MN908947.3	4200	4400	4300	8897.45	SAMPLE_28	ORF1ab
MN908947.3	4400	4600	4500	6181.85	SAMPLE_28	ORF1ab
MN908947.3	4600	4800	4700	5188.59	SAMPLE_28	ORF1ab
MN908947.3	4800	5000	4900	4345.44	SAMPLE_28	ORF1ab
MN908947.3	5000	5200	5100	838.51	SAMPLE_28	ORF1ab
MN908947.3	5200	5400	5300	5138.59	SAMPLE_28	ORF1ab
MN908947.3	5400	5600	5500	7413.06	SAMPLE_28	ORF1ab
MN908947.3	5600	5800	5700	8641.07	SAMPLE_28	ORF1ab
MN908947.3	5800	6000	5900	4823.95	SAMPLE_28	ORF1ab
MN908947.3	6000	6200	6100	2558.02	SAMPLE_28	ORF1ab
MN908947.3	6200	6400	6300	14783.26	SAMPLE_28	ORF1ab
MN908947.3	6400	6600	6500	9852.62	SAMPLE_28	ORF1ab
MN908947.3	6600	6800	6700	5030.74	SAMPLE_28	ORF1ab
MN908947.3	6800	7000	6900	1826.41	SAMPLE_28	ORF1ab
MN908947.3	7000	7200	7100	3235.95	SAMPLE_28	ORF1ab
MN908947.3	7200	7400	7300	5353.1	SAMPLE_28	ORF1ab
MN908947.3	7400	7600	7500	8353.18	SAMPLE_28	ORF1ab
MN908947.3	7600	7800	7700	6498.34	SAMPLE_28	ORF1ab
MN908947.3	7800	8000	7900	5625.08	SAMPLE_28	ORF1ab
MN908947.3	8000	8200	8100	7520.45	SAMPLE_28	ORF1ab
MN908947.3	8200	8400	8300	6376.07	SAMPLE_28	ORF1ab
MN908947.3	8400	8600	8500	3267.65	SAMPLE_28	ORF1ab
MN908947.3	8600	8800	8700	4110.08	SAMPLE_28	ORF1ab
MN908947.3	8800	9000	8900	5431.7	SAMPLE_28	ORF1ab
MN908947.3	9000	9200	9100	6140.11	SAMPLE_28	ORF1ab
MN908947.3	9200	9400	9300	7521.16	SAMPLE_28	ORF1ab
MN908947.3	9400	9600	9500	11727.48	SAMPLE_28	ORF1ab
MN908947.3	9600	9800	9700	8334.89	SAMPLE_28	ORF1ab
MN908947.3	9800	10000	9900	3824.96	SAMPLE_28	ORF1ab
MN908947.3	10000	10200	10100	4992.32	SAMPLE_28	ORF1ab
MN908947.3	10200	10400	10300	4479.37	SAMPLE_28	ORF1ab
MN908947.3	10400	10600	10500	5313.42	SAMPLE_28	ORF1ab
MN908947.3	10600	10800	10700	8834.41	SAMPLE_28	ORF1ab
MN908947.3	10800	11000	10900	7570.47	SAMPLE_28	ORF1ab
MN908947.3	11000	11200	11100	9090.64	SAMPLE_28	ORF1ab
MN908947.3	11200	11400	11300	13951.92	SAMPLE_28	ORF1ab
MN908947.3	11400	11600	11500	8372.07	SAMPLE_28	ORF1ab
MN908947.3	11600	11800	11700	7179.15	SAMPLE_28	ORF1ab
MN908947.3	11800	12000	11900	5569.59	SAMPLE_28	ORF1ab
MN908947.3	12000	12200	12100	7182.79	SAMPLE_28	ORF1ab
MN908947.3	12200	12400	12300	7058.65	SAMPLE_28	ORF1ab
MN908947.3	12400	12600	12500	8668.09	SAMPLE_28	ORF1ab
MN908947.3	12600	12800	12700	9444.0	SAMPLE_28	ORF1ab
MN908947.3	12800	13000	12900	5660.26	SAMPLE_28	ORF1ab
MN908947.3	13000	13200	13100	12796.13	SAMPLE_28	ORF1ab
MN908947.3	13200	13400	13300	12668.11	SAMPLE_28	ORF1ab
MN908947.3	13400	13600	13500	4640.81	SAMPLE_28	ORF1ab
MN908947.3	13600	13800	13700	3938.83	SAMPLE_28	ORF1ab
MN908947.3	13800	14000	13900	4237.73	SAMPLE_28	ORF1ab
MN908947.3	14000	14200	14100	5547.44	SAMPLE_28	ORF1ab
