sample	chrom	start	end	log2	baf	copy_number	segment	label
TUMOUR_B	chr1	10880000	10900000	-0.26	0.542	2	bin	
TUMOUR_B	chr1	10900000	10920000	0.283	0.482	2	bin	
TUMOUR_B	chr1	10920000	10940000	-0.206	0.49	2	bin	
TUMOUR_B	chr1	10940000	10960000	0.083	0.504	2	bin	
TUMOUR_B	chr1	10960000	10980000	-0.013	0.528	2	bin	
TUMOUR_B	chr1	10980000	11000000	0.026	0.471	2	bin	
TUMOUR_B	chr1	11000000	11020000	0.02	0.539	2	bin	
TUMOUR_B	chr1	11020000	11040000	-0.013	0.533	2	bin	
TUMOUR_B	chr1	11040000	11060000	0.03	0.456	2	bin	
TUMOUR_B	chr1	11060000	11080000	-0.041	0.557	2	bin	
TUMOUR_B	chr1	11080000	11100000	0.207	0.484	2	bin	
TUMOUR_B	chr1	11100000	11120000	0.084	0.488	2	bin	
TUMOUR_B	chr1	11120000	11140000	-0.114	0.481	2	bin	
TUMOUR_B	chr1	11140000	11160000	0.067	0.471	2	bin	
TUMOUR_B	chr1	11160000	11180000	-0.047	0.454	2	bin	
TUMOUR_B	chr1	11180000	11200000	-0.096	0.531	2	bin	
TUMOUR_B	chr1	11200000	11220000	-0.059	0.502	2	bin	
TUMOUR_B	chr1	11220000	11240000	-0.011	0.562	2	bin	
TUMOUR_B	chr1	11240000	11260000	0.023	0.527	2	bin	
TUMOUR_B	chr1	11260000	11280000	-0.084	0.514	2	bin	
TUMOUR_B	chr1	11280000	11300000	-0.14	0.493	2	bin	
TUMOUR_B	chr1	11300000	11320000	0.047	0.509	2	bin	
TUMOUR_B	chr1	11320000	11340000	-0.233	0.506	2	bin	
TUMOUR_B	chr1	11340000	11360000	0.198	0.504	2	bin	
TUMOUR_B	chr1	11360000	11380000	0.087	0.471	2	bin	
TUMOUR_B	chr1	11380000	11400000	0.121	0.506	2	bin	
TUMOUR_B	chr1	11400000	11420000	0.073	0.484	2	bin	
TUMOUR_B	chr1	11420000	11440000	-0.101	0.473	2	bin	
TUMOUR_B	chr1	11440000	11460000	0.163	0.54	2	bin	
TUMOUR_B	chr1	11460000	11480000	0.025	0.49	2	bin	
TUMOUR_B	chr1	11480000	11500000	-0.131	0.471	2	bin	
TUMOUR_B	chr1	11500000	11520000	0.261	0.467	2	bin	
TUMOUR_B	chr1	11520000	11540000	-0.263	0.519	2	bin	
TUMOUR_B	chr1	11540000	11560000	-0.084	0.502	2	bin	
TUMOUR_B	chr1	11560000	11580000	0.131	0.479	2	bin	
TUMOUR_B	chr1	11580000	11600000	0.018	0.463	2	bin	
TUMOUR_B	chr1	11600000	11620000	0.124	0.514	2	bin	
TUMOUR_B	chr1	11620000	11640000	0.094	0.455	2	bin	
TUMOUR_B	chr1	11640000	11660000	-0.135	0.505	2	bin	
TUMOUR_B	chr1	11660000	11680000	-0.268	0.471	2	bin	
TUMOUR_B	chr1	11680000	11700000	0.071	0.515	2	bin	
TUMOUR_B	chr1	11700000	11720000	-0.068	0.506	2	bin	
TUMOUR_B	chr1	11720000	11740000	-0.094	0.557	2	bin	
TUMOUR_B	chr1	11740000	11760000	-0.075	0.514	2	bin	
TUMOUR_B	chr1	11760000	11780000	0.139	0.44	2	bin	
TUMOUR_B	chr1	11780000	11800000	0.385	0.486	2	bin	
TUMOUR_B	chr1	11800000	11820000	0.127	0.488	2	bin	
TUMOUR_B	chr1	11820000	11840000	-0.0	0.549	2	bin	
TUMOUR_B	chr1	11840000	11860000	0.034	0.516	2	bin	
TUMOUR_B	chr1	11860000	11880000	-0.205	0.526	2	bin	
TUMOUR_B	chr1	11880000	11900000	-0.057	0.407	2	bin	
TUMOUR_B	chr1	11900000	11920000	0.107	0.509	2	bin	
TUMOUR_B	chr1	11920000	11940000	0.054	0.496	2	bin	
TUMOUR_B	chr1	11940000	11960000	-0.122	0.488	2	bin	
TUMOUR_B	chr1	11960000	11980000	0.026	0.526	2	bin	
TUMOUR_B	chr1	11980000	12000000	-0.279	0.471	2	bin	
TUMOUR_B	chr1	12000000	12020000	0.117	0.562	2	bin	
TUMOUR_B	chr1	12020000	12040000	-0.124	0.524	2	bin	
TUMOUR_B	chr1	12040000	12060000	-0.031	0.494	2	bin	
TUMOUR_B	chr1	12060000	12080000	-0.063	0.481	2	bin	
TUMOUR_B	chr1	12080000	12100000	-0.078	0.542	2	bin	
TUMOUR_B	chr1	12100000	12120000	0.001	0.555	2	bin	
TUMOUR_B	chr1	12120000	12140000	0.007	0.497	2	bin	
TUMOUR_B	chr1	12140000	12160000	-0.034	0.483	2	bin	
TUMOUR_B	chr1	12160000	12180000	0.051	0.461	2	bin	
TUMOUR_B	chr1	12180000	12200000	-0.023	0.493	2	bin	
TUMOUR_B	chr1	12200000	12220000	-0.072	0.54	2	bin	
TUMOUR_B	chr1	12220000	12240000	0.015	0.462	2	bin	
TUMOUR_B	chr1	12240000	12260000	-0.057	0.533	2	bin	
TUMOUR_B	chr1	12260000	12280000	0.119	0.501	2	bin	
TUMOUR_B	chr1	12280000	12300000	-0.12	0.537	2	bin	
TUMOUR_B	chr1	12300000	12320000	0.052	0.534	2	bin	
TUMOUR_B	chr1	12320000	12340000	-0.162	0.514	2	bin	
TUMOUR_B	chr1	12340000	12360000	0.015	0.474	2	bin	
TUMOUR_B	chr1	12360000	12380000	-0.316	0.467	2	bin	
TUMOUR_B	chr1	12380000	12400000	0.05	0.543	2	bin	
TUMOUR_B	chr1	12400000	12420000	-0.035	0.491	2	bin	
TUMOUR_B	chr1	12420000	12440000	0.088	0.515	2	bin	
TUMOUR_B	chr1	12440000	12460000	-0.059	0.525	2	bin	
TUMOUR_B	chr1	12460000	12480000	0.026	0.531	2	bin	
TUMOUR_B	chr1	12480000	12500000	-0.158	0.591	2	bin	
TUMOUR_B	chr1	12500000	12520000	0.092	0.556	2	bin	
TUMOUR_B	chr1	12520000	12540000	-0.048	0.49	2	bin	
TUMOUR_B	chr1	12540000	12560000	0.022	0.53	2	bin	
TUMOUR_B	chr1	12560000	12580000	0.045	0.475	2	bin	
TUMOUR_B	chr1	12580000	12600000	-0.246	0.487	2	bin	
TUMOUR_B	chr1	12600000	12620000	-0.102	0.495	2	bin	
TUMOUR_B	chr1	12620000	12640000	-0.016	0.542	2	bin	
TUMOUR_B	chr1	12640000	12660000	0.025	0.568	2	bin	
TUMOUR_B	chr1	12660000	12680000	0.372	0.469	2	bin	
TUMOUR_B	chr1	12680000	12700000	-0.105	0.459	2	bin	
TUMOUR_B	chr1	12700000	12720000	-0.096	0.463	2	bin	
TUMOUR_B	chr1	12720000	12740000	0.074	0.461	2	bin	
TUMOUR_B	chr1	12740000	12760000	0.151	0.494	2	bin	
TUMOUR_B	chr1	12760000	12780000	-0.005	0.535	2	bin	
TUMOUR_B	chr1	12780000	12800000	-0.089	0.518	2	bin	
TUMOUR_B	chr1	12800000	12820000	0.061	0.5	2	bin	
TUMOUR_B	chr1	12820000	12840000	-0.002	0.472	2	bin	
TUMOUR_B	chr1	12840000	12860000	-0.081	0.527	2	bin	
TUMOUR_B	chr1	12860000	12880000	0.037	0.515	2	bin	
TUMOUR_B	chr1	12880000	12900000	0.04	0.49	2	bin	
TUMOUR_B	chr1	12900000	12920000	0.127	0.533	2	bin	
TUMOUR_B	chr1	12920000	12940000	-0.048	0.549	2	bin	
TUMOUR_B	chr1	12940000	12960000	-0.029	0.413	2	bin	
TUMOUR_B	chr1	12960000	12980000	0.055	0.496	2	bin	
TUMOUR_B	chr1	12980000	13000000	0.131	0.422	2	bin	
TUMOUR_B	chr1	13000000	13020000	-0.037	0.512	2	bin	
TUMOUR_B	chr1	13020000	13040000	-0.142	0.462	2	bin	
TUMOUR_B	chr1	13040000	13060000	-0.103	0.476	2	bin	
TUMOUR_B	chr1	13060000	13080000	-0.01	0.549	2	bin	
TUMOUR_B	chr1	13080000	13100000	-0.295	0.512	2	bin	
TUMOUR_B	chr1	13100000	13120000	0.046	0.442	2	bin	
TUMOUR_B	chr1	13120000	13140000	-0.065	0.514	2	bin	
TUMOUR_B	chr1	13140000	13160000	-0.32	0.519	2	bin	
TUMOUR_B	chr1	13160000	13180000	-0.024	0.503	2	bin	
TUMOUR_B	chr1	13180000	13200000	0.062	0.457	2	bin	
TUMOUR_B	chr1	13200000	13220000	0.172	0.457	2	bin	
TUMOUR_B	chr1	13220000	13240000	0.106	0.414	2	bin	
TUMOUR_B	chr1	13240000	13260000	0.099	0.501	2	bin	
TUMOUR_B	chr1	13260000	13280000	-0.062	0.555	2	bin	
TUMOUR_B	chr1	13280000	13300000	0.085	0.499	2	bin	
TUMOUR_B	chr1	13300000	13320000	-0.017	0.576	2	bin	
TUMOUR_B	chr1	13320000	13340000	0.062	0.525	2	bin	
TUMOUR_B	chr1	13340000	13360000	0.169	0.545	2	bin	
TUMOUR_B	chr1	13360000	13380000	0.182	0.524	2	bin	
TUMOUR_B	chr1	13380000	13400000	0.113	0.473	2	bin	
TUMOUR_B	chr1	13400000	13420000	0.017	0.502	2	bin	
TUMOUR_B	chr1	13420000	13440000	-0.202	0.465	2	bin	
TUMOUR_B	chr1	13440000	13460000	-0.175	0.483	2	bin	
TUMOUR_B	chr1	13460000	13480000	0.068	0.443	2	bin	
TUMOUR_B	chr1	13480000	13500000	-0.184	0.54	2	bin	
TUMOUR_B	chr1	13500000	13520000	0.046	0.433	2	bin	
TUMOUR_B	chr1	13520000	13540000	-0.021	0.489	2	bin	
TUMOUR_B	chr1	13540000	13560000	-0.046	0.495	2	bin	
TUMOUR_B	chr1	13560000	13580000	0.063	0.498	2	bin	
TUMOUR_B	chr1	13580000	13600000	-0.129	0.448	2	bin	
TUMOUR_B	chr1	13600000	13620000	0.266	0.496	2	bin	
TUMOUR_B	chr1	13620000	13640000	-0.031	0.486	2	bin	
TUMOUR_B	chr1	13640000	13660000	-0.027	0.534	2	bin	
TUMOUR_B	chr1	13660000	13680000	0.074	0.483	2	bin	
TUMOUR_B	chr1	13680000	13700000	0.062	0.568	2	bin	
TUMOUR_B	chr1	13700000	13720000	0.192	0.505	2	bin	
TUMOUR_B	chr1	13720000	13740000	0.102	0.511	2	bin	
TUMOUR_B	chr1	13740000	13760000	0.163	0.494	2	bin	
TUMOUR_B	chr1	13760000	13780000	0.162	0.482	2	bin	
TUMOUR_B	chr1	13780000	13800000	0.114	0.563	2	bin	
TUMOUR_B	chr1	13800000	13820000	-0.153	0.532	2	bin	
TUMOUR_B	chr1	13820000	13840000	0.125	0.469	2	bin	
TUMOUR_B	chr1	13840000	13860000	-0.055	0.484	2	bin	
TUMOUR_B	chr1	13860000	13880000	0.062	0.456	2	bin	
TUMOUR_B	chr1	13880000	13900000	0.024	0.479	2	bin	
TUMOUR_B	chr1	13900000	13920000	0.008	0.512	2	bin	
TUMOUR_B	chr1	13920000	13940000	0.086	0.429	2	bin	
TUMOUR_B	chr1	13940000	13960000	0.078	0.52	2	bin	
TUMOUR_B	chr1	13960000	13980000	-0.037	0.48	2	bin	
TUMOUR_B	chr1	13980000	14000000	0.037	0.568	2	bin	
TUMOUR_B	chr1	14000000	14020000	0.013	0.526	2	bin	
TUMOUR_B	chr1	14020000	14040000	-0.055	0.446	2	bin	
TUMOUR_B	chr1	14040000	14060000	0.008	0.513	2	bin	
TUMOUR_B	chr1	14060000	14080000	0.286	0.513	2	bin	
TUMOUR_B	chr1	14080000	14100000	0.034	0.578	2	bin	
TUMOUR_B	chr1	14100000	14120000	0.077	0.482	2	bin	
TUMOUR_B	chr1	14120000	14140000	-0.022	0.527	2	bin	
TUMOUR_B	chr1	14140000	14160000	-0.046	0.52	2	bin	
TUMOUR_B	chr1	14160000	14180000	0.053	0.504	2	bin	
TUMOUR_B	chr1	14180000	14200000	0.127	0.561	2	bin	
TUMOUR_B	chr1	14200000	14220000	0.128	0.498	2	bin	
TUMOUR_B	chr1	14220000	14240000	-0.079	0.465	2	bin	
TUMOUR_B	chr1	14240000	14260000	-0.075	0.53	2	bin	
TUMOUR_B	chr1	14260000	14280000	0.008	0.443	2	bin	
TUMOUR_B	chr1	14280000	14300000	-0.308	0.437	2	bin	
TUMOUR_B	chr1	14300000	14320000	-0.019	0.474	2	bin	
TUMOUR_B	chr1	14320000	14340000	-0.151	0.474	2	bin	
TUMOUR_B	chr1	14340000	14360000	-0.184	0.539	2	bin	
TUMOUR_B	chr1	14360000	14380000	-0.083	0.536	2	bin	
TUMOUR_B	chr1	14380000	14400000	0.083	0.483	2	bin	
TUMOUR_B	chr1	14400000	14420000	0.106	0.476	2	bin	
TUMOUR_B	chr1	14420000	14440000	0.043	0.51	2	bin	
TUMOUR_B	chr1	14440000	14460000	0.002	0.48	2	bin	
TUMOUR_B	chr1	14460000	14480000	-0.036	0.561	2	bin	
TUMOUR_B	chr1	14480000	14500000	0.136	0.545	2	bin	
TUMOUR_B	chr1	14500000	14520000	-0.053	0.465	2	bin	
TUMOUR_B	chr1	14520000	14540000	-0.112	0.494	2	bin	
TUMOUR_B	chr1	14540000	14560000	-0.019	0.499	2	bin	
TUMOUR_B	chr1	14560000	14580000	-0.114	0.495	2	bin	
TUMOUR_B	chr1	14580000	14600000	0.333	0.435	2	bin	
TUMOUR_B	chr1	14600000	14620000	-0.039	0.499	2	bin	
TUMOUR_B	chr1	14620000	14640000	0.113	0.487	2	bin	
TUMOUR_B	chr1	14640000	14660000	0.005	0.526	2	bin	
TUMOUR_B	chr1	14660000	14680000	-0.15	0.518	2	bin	
TUMOUR_B	chr1	14680000	14700000	0.251	0.46	2	bin	
TUMOUR_B	chr1	14700000	14720000	0.232	0.506	2	bin	
TUMOUR_B	chr1	14720000	14740000	0.018	0.512	2	bin	
TUMOUR_B	chr1	14740000	14760000	-0.005	0.563	2	bin	
TUMOUR_B	chr1	14760000	14780000	0.041	0.435	2	bin	
TUMOUR_B	chr1	14780000	14800000	0.032	0.49	2	bin	
TUMOUR_B	chr1	14800000	14820000	-0.182	0.438	2	bin	
TUMOUR_B	chr1	14820000	14840000	-0.029	0.443	2	bin	
TUMOUR_B	chr1	14840000	14860000	0.122	0.456	2	bin	
TUMOUR_B	chr1	14860000	14880000	0.215	0.486	2	bin	
TUMOUR_B	chr1	14880000	14900000	0.172	0.485	2	bin	
TUMOUR_B	chr1	14900000	14920000	0.092	0.502	2	bin	
TUMOUR_B	chr1	14920000	14940000	-0.211	0.478	2	bin	
TUMOUR_B	chr1	14940000	14960000	0.186	0.48	2	bin	
TUMOUR_B	chr1	14960000	14980000	0.016	0.554	2	bin	
TUMOUR_B	chr1	14980000	15000000	0.014	0.481	2	bin	
TUMOUR_B	chr1	15000000	15020000	-0.074	0.505	2	bin	
TUMOUR_B	chr1	15020000	15040000	-0.03	0.49	2	bin	
TUMOUR_B	chr1	15040000	15060000	0.02	0.544	2	bin	
TUMOUR_B	chr1	15060000	15080000	-0.095	0.505	2	bin	
TUMOUR_B	chr1	15080000	15100000	0.145	0.452	2	bin	
TUMOUR_B	chr1	15100000	15120000	-0.126	0.473	2	bin	
TUMOUR_B	chr1	15120000	15140000	0.097	0.503	2	bin	
TUMOUR_B	chr1	15140000	15160000	0.068	0.464	2	bin	
TUMOUR_B	chr1	15160000	15180000	0.087	0.474	2	bin	
TUMOUR_B	chr1	15180000	15200000	-0.019	0.428	2	bin	
TUMOUR_B	chr1	15200000	15220000	-0.14	0.413	2	bin	
TUMOUR_B	chr1	15220000	15240000	-0.046	0.449	2	bin	
TUMOUR_B	chr1	15240000	15260000	0.029	0.502	2	bin	
TUMOUR_B	chr1	15260000	15280000	0.069	0.502	2	bin	
TUMOUR_B	chr1	15280000	15300000	0.062	0.468	2	bin	
TUMOUR_B	chr1	15300000	15320000	0.215	0.521	2	bin	
TUMOUR_B	chr1	15320000	15340000	-0.036	0.491	2	bin	
TUMOUR_B	chr1	15340000	15360000	-0.044	0.533	2	bin	
TUMOUR_B	chr1	15360000	15380000	-0.004	0.565	2	bin	
TUMOUR_B	chr1	15380000	15400000	0.099	0.495	2	bin	
TUMOUR_B	chr1	15400000	15420000	-0.021	0.459	2	bin	
TUMOUR_B	chr1	15420000	15440000	-0.102	0.499	2	bin	
TUMOUR_B	chr1	15440000	15460000	-0.116	0.534	2	bin	
TUMOUR_B	chr1	15460000	15480000	-0.093	0.478	2	bin	
TUMOUR_B	chr1	15480000	15500000	0.032	0.521	2	bin	
TUMOUR_B	chr1	15500000	15520000	0.118	0.518	2	bin	
TUMOUR_B	chr1	15520000	15540000	-0.206	0.533	2	bin	
TUMOUR_B	chr1	15540000	15560000	-0.215	0.558	2	bin	
TUMOUR_B	chr1	15560000	15580000	0.012	0.482	2	bin	
TUMOUR_B	chr1	15580000	15600000	0.078	0.457	2	bin	
TUMOUR_B	chr1	15600000	15620000	-0.213	0.542	2	bin	
TUMOUR_B	chr1	15620000	15640000	-0.062	0.496	2	bin	
TUMOUR_B	chr1	15640000	15660000	-0.083	0.499	2	bin	
TUMOUR_B	chr1	15660000	15680000	0.015	0.522	2	bin	
TUMOUR_B	chr1	15680000	15700000	-0.019	0.462	2	bin	
TUMOUR_B	chr1	15700000	15720000	0.02	0.523	2	bin	
TUMOUR_B	chr1	15720000	15740000	0.041	0.503	2	bin	
TUMOUR_B	chr1	15740000	15760000	-0.211	0.462	2	bin	
TUMOUR_B	chr1	15760000	15780000	0.083	0.438	2	bin	
TUMOUR_B	chr1	15780000	15800000	-0.2	0.505	2	bin	
TUMOUR_B	chr1	15800000	15820000	-0.016	0.496	2	bin	
TUMOUR_B	chr1	15820000	15840000	-0.014	0.498	2	bin	
TUMOUR_B	chr1	15840000	15860000	-0.033	0.512	2	bin	
TUMOUR_B	chr1	15860000	15880000	-0.122	0.481	2	bin	
TUMOUR_B	chr1	15880000	15900000	0.004	0.504	2	bin	
TUMOUR_B	chr1	15900000	15920000	-0.103	0.514	2	bin	
TUMOUR_B	chr1	15920000	15940000	-0.082	0.52	2	bin	
TUMOUR_B	chr1	15940000	15960000	0.09	0.506	2	bin	
TUMOUR_B	chr1	15960000	15980000	-0.072	0.477	2	bin	
TUMOUR_B	chr1	15980000	16000000	-0.112	0.545	2	bin	
TUMOUR_B	chr1	16000000	16020000	-0.126	0.543	2	bin	
TUMOUR_B	chr1	16020000	16040000	-0.034	0.513	2	bin	
TUMOUR_B	chr1	16040000	16060000	-0.024	0.482	2	bin	
TUMOUR_B	chr1	16060000	16080000	0.212	0.526	2	bin	
TUMOUR_B	chr1	16080000	16100000	0.009	0.497	2	bin	
TUMOUR_B	chr1	16100000	16120000	0.072	0.475	2	bin	
TUMOUR_B	chr1	16120000	16140000	0.114	0.429	2	bin	
TUMOUR_B	chr1	16140000	16160000	0.05	0.435	2	bin	
TUMOUR_B	chr1	16160000	16180000	-0.189	0.474	2	bin	
TUMOUR_B	chr1	16180000	16200000	-0.004	0.46	2	bin	
TUMOUR_B	chr1	16200000	16220000	0.104	0.486	2	bin	
TUMOUR_B	chr1	16220000	16240000	-0.025	0.482	2	bin	
TUMOUR_B	chr1	16240000	16260000	0.161	0.508	2	bin	
TUMOUR_B	chr1	16260000	16280000	0.058	0.472	2	bin	
TUMOUR_B	chr1	16280000	16300000	-0.18	0.495	2	bin	
TUMOUR_B	chr1	16300000	16320000	0.259	0.504	2	bin	
TUMOUR_B	chr1	16320000	16340000	0.21	0.478	2	bin	
TUMOUR_B	chr1	16340000	16360000	-0.034	0.438	2	bin	
TUMOUR_B	chr1	16360000	16380000	-0.026	0.532	2	bin	
TUMOUR_B	chr1	16380000	16400000	-0.053	0.513	2	bin	
TUMOUR_B	chr1	16400000	16420000	0.064	0.445	2	bin	
TUMOUR_B	chr1	16420000	16440000	0.001	0.469	2	bin	
TUMOUR_B	chr1	16440000	16460000	-0.231	0.504	2	bin	
TUMOUR_B	chr1	16460000	16480000	-0.196	0.564	2	bin	
TUMOUR_B	chr1	16480000	16500000	0.094	0.504	2	bin	
TUMOUR_B	chr1	16500000	16520000	-0.047	0.482	2	bin	
TUMOUR_B	chr1	16520000	16540000	0.102	0.472	2	bin	
TUMOUR_B	chr1	16540000	16560000	0.102	0.485	2	bin	
TUMOUR_B	chr1	16560000	16580000	-0.03	0.465	2	bin	
TUMOUR_B	chr1	16580000	16600000	-0.131	0.477	2	bin	
TUMOUR_B	chr1	16600000	16620000	0.003	0.483	2	bin	
TUMOUR_B	chr1	16620000	16640000	-0.199	0.517	2	bin	
TUMOUR_B	chr1	16640000	16660000	0.159	0.476	2	bin	
TUMOUR_B	chr1	16660000	16680000	-0.021	0.477	2	bin	
TUMOUR_B	chr1	16680000	16700000	-0.058	0.529	2	bin	
TUMOUR_B	chr1	16700000	16720000	0.013	0.527	2	bin	
TUMOUR_B	chr1	16720000	16740000	0.294	0.546	2	bin	
TUMOUR_B	chr1	16740000	16760000	-0.029	0.521	2	bin	
TUMOUR_B	chr1	16760000	16780000	0.177	0.483	2	bin	
TUMOUR_B	chr1	16780000	16800000	-0.187	0.498	2	bin	
TUMOUR_B	chr1	16800000	16820000	0.066	0.505	2	bin	
TUMOUR_B	chr1	16820000	16840000	0.082	0.532	2	bin	
TUMOUR_B	chr1	16840000	16860000	0.119	0.515	2	bin	
TUMOUR_B	chr1	16860000	16880000	-0.043	0.543	2	bin	
TUMOUR_B	chr1	16880000	16900000	0.028	0.447	2	bin	
TUMOUR_B	chr1	16900000	16920000	0.165	0.452	2	bin	
TUMOUR_B	chr1	16920000	16940000	0.037	0.478	2	bin	
TUMOUR_B	chr1	16940000	16960000	0.225	0.491	2	bin	
TUMOUR_B	chr1	16960000	16980000	0.151	0.5	2	bin	
TUMOUR_B	chr1	16980000	17000000	-0.128	0.507	2	bin	
TUMOUR_B	chr1	17000000	17020000	-0.006	0.541	2	bin	
TUMOUR_B	chr1	17020000	17040000	0.016	0.574	2	bin	
TUMOUR_B	chr1	17040000	17060000	0.023	0.531	2	bin	
TUMOUR_B	chr1	17060000	17080000	-0.253	0.515	2	bin	
TUMOUR_B	chr1	17080000	17100000	0.06	0.482	2	bin	
TUMOUR_B	chr1	17100000	17120000	0.041	0.489	2	bin	
TUMOUR_B	chr1	17120000	17140000	-0.024	0.541	2	bin	
TUMOUR_B	chr1	17140000	17160000	-0.041	0.549	2	bin	
TUMOUR_B	chr1	17160000	17180000	-0.122	0.522	2	bin	
TUMOUR_B	chr1	17180000	17200000	0.002	0.48	2	bin	
TUMOUR_B	chr1	17200000	17220000	0.007	0.527	2	bin	
TUMOUR_B	chr1	17220000	17240000	-0.125	0.494	2	bin	
TUMOUR_B	chr1	17240000	17260000	-0.207	0.507	2	bin	
TUMOUR_B	chr1	17260000	17280000	0.111	0.496	2	bin	
TUMOUR_B	chr1	17280000	17300000	-0.029	0.512	2	bin	
TUMOUR_B	chr1	17300000	17320000	0.076	0.478	2	bin	
TUMOUR_B	chr1	17320000	17340000	0.133	0.473	2	bin	
TUMOUR_B	chr1	17340000	17360000	-0.128	0.525	2	bin	
TUMOUR_B	chr1	17360000	17380000	-0.15	0.475	2	bin	
TUMOUR_B	chr1	17380000	17400000	-0.044	0.469	2	bin	
TUMOUR_B	chr1	17400000	17420000	-0.091	0.478	2	bin	
TUMOUR_B	chr1	17420000	17440000	-0.158	0.548	2	bin	
TUMOUR_B	chr1	17440000	17460000	0.058	0.51	2	bin	
TUMOUR_B	chr1	17460000	17480000	-0.046	0.449	2	bin	
TUMOUR_B	chr1	17480000	17500000	0.215	0.538	2	bin	
TUMOUR_B	chr1	17500000	17520000	0.194	0.512	2	bin	
TUMOUR_B	chr1	17520000	17540000	-0.177	0.556	2	bin	
TUMOUR_B	chr1	17540000	17560000	-0.132	0.557	2	bin	
TUMOUR_B	chr1	17560000	17580000	-0.022	0.425	2	bin	
TUMOUR_B	chr1	17580000	17600000	0.009	0.581	2	bin	
TUMOUR_B	chr1	17600000	17620000	0.247	0.503	2	bin	
TUMOUR_B	chr1	17620000	17640000	0.045	0.496	2	bin	
TUMOUR_B	chr1	17640000	17660000	-0.047	0.478	2	bin	
TUMOUR_B	chr1	17660000	17680000	-0.021	0.478	2	bin	
TUMOUR_B	chr1	17680000	17700000	-0.085	0.472	2	bin	
TUMOUR_B	chr1	17700000	17720000	-0.065	0.476	2	bin	
TUMOUR_B	chr1	17720000	17740000	0.246	0.451	2	bin	
TUMOUR_B	chr1	17740000	17760000	0.22	0.494	2	bin	
TUMOUR_B	chr1	17760000	17780000	-0.034	0.584	2	bin	
TUMOUR_B	chr1	17780000	17800000	-0.224	0.502	2	bin	
TUMOUR_B	chr1	17800000	17820000	0.072	0.549	2	bin	
TUMOUR_B	chr1	17820000	17840000	0.132	0.494	2	bin	
TUMOUR_B	chr1	17840000	17860000	0.081	0.529	2	bin	
TUMOUR_B	chr1	17860000	17880000	-0.216	0.5	2	bin	
TUMOUR_B	chr1	17880000	17900000	-0.101	0.526	2	bin	
TUMOUR_B	chr1	17900000	17920000	-0.026	0.563	2	bin	
TUMOUR_B	chr1	17920000	17940000	-0.168	0.512	2	bin	
TUMOUR_B	chr1	17940000	17960000	0.05	0.454	2	bin	
TUMOUR_B	chr1	17960000	17980000	0.01	0.539	2	bin	
TUMOUR_B	chr1	17980000	18000000	0.031	0.519	2	bin	
TUMOUR_B	chr1	18000000	18020000	-0.016	0.523	2	bin	
TUMOUR_B	chr1	18020000	18040000	0.053	0.478	2	bin	
TUMOUR_B	chr1	18040000	18060000	0.09	0.54	2	bin	
TUMOUR_B	chr1	18060000	18080000	-0.065	0.433	2	bin	
TUMOUR_B	chr1	18080000	18100000	-0.052	0.564	2	bin	
TUMOUR_B	chr1	18100000	18120000	0.011	0.478	2	bin	
TUMOUR_B	chr1	18120000	18140000	0.182	0.501	2	bin	
TUMOUR_B	chr1	18140000	18160000	0.112	0.562	2	bin	
TUMOUR_B	chr1	18160000	18180000	0.04	0.519	2	bin	
TUMOUR_B	chr1	18180000	18200000	-0.086	0.489	2	bin	
TUMOUR_B	chr1	18200000	18220000	0.004	0.515	2	bin	
TUMOUR_B	chr1	18220000	18240000	-0.013	0.483	2	bin	
TUMOUR_B	chr1	18240000	18260000	-0.296	0.485	2	bin	
TUMOUR_B	chr1	18260000	18280000	0.107	0.534	2	bin	
TUMOUR_B	chr1	18280000	18300000	-0.168	0.471	2	bin	
TUMOUR_B	chr1	18300000	18320000	0.073	0.543	2	bin	
TUMOUR_B	chr1	18320000	18340000	-0.079	0.531	2	bin	
TUMOUR_B	chr1	18340000	18360000	-0.037	0.449	2	bin	
TUMOUR_B	chr1	18360000	18380000	0.296	0.473	2	bin	
TUMOUR_B	chr1	18380000	18400000	0.018	0.492	2	bin	
TUMOUR_B	chr1	18400000	18420000	0.155	0.52	2	bin	
TUMOUR_B	chr1	18420000	18440000	-0.056	0.451	2	bin	
TUMOUR_B	chr1	18440000	18460000	0.096	0.549	2	bin	
TUMOUR_B	chr1	18460000	18480000	0.233	0.566	2	bin	
TUMOUR_B	chr1	18480000	18500000	0.053	0.54	2	bin	
TUMOUR_B	chr1	18500000	18520000	-0.203	0.488	2	bin	
TUMOUR_B	chr1	18520000	18540000	0.121	0.507	2	bin	
TUMOUR_B	chr1	18540000	18560000	0.042	0.483	2	bin	
TUMOUR_B	chr1	18560000	18580000	-0.065	0.56	2	bin	
TUMOUR_B	chr1	18580000	18600000	0.163	0.487	2	bin	
TUMOUR_B	chr1	18600000	18620000	-0.03	0.44	2	bin	
TUMOUR_B	chr1	18620000	18640000	-0.182	0.542	2	bin	
TUMOUR_B	chr1	18640000	18660000	0.086	0.501	2	bin	
TUMOUR_B	chr1	18660000	18680000	0.168	0.55	2	bin	
TUMOUR_B	chr1	18680000	18700000	-0.159	0.517	2	bin	
TUMOUR_B	chr1	18700000	18720000	0.024	0.481	2	bin	
TUMOUR_B	chr1	18720000	18740000	-0.185	0.483	2	bin	
